1.546e+16, 1.140e-8, , 
1.672e+16, 1.159e-8, , 
1.808e+16, 1.197e-8, , 
1.955e+16, 1.236e-8, , 
2.114e+16, 1.257e-8, , 
2.286e+16, 1.273e-8, , 
2.472e+16, 1.289e-8, , 
2.673e+16, 1.305e-8, , 
2.890e+16, 1.322e-8, , 
3.125e+16, 1.337e-8, , 
3.379e+16, 1.355e-8, , 
3.654e+16, 1.366e-8, , 
3.951e+16, 1.382e-8, , 
4.272e+16, 1.393e-8, , 
4.620e+16, 1.399e-8, , 
4.995e+16, 1.406e-8, , 
5.401e+16, 1.413e-8, , 
5.841e+16, 1.416e-8, , 
6.316e+16, 1.416e-8, , 
6.829e+16, 1.416e-8, , 
7.385e+16, 1.416e-8, , 
7.985e+16, 1.416e-8, , 
8.634e+16, 1.413e-8, , 
9.337e+16, 1.409e-8, , 
1.010e+17, 1.406e-8, , 
1.092e+17, 1.403e-8, , 
1.180e+17, 1.403e-8, , 
1.276e+17, 1.394e-8, , 
1.380e+17, 1.377e-8, , 
1.492e+17, 1.360e-8, , 
1.614e+17, 1.343e-8, , 
1.745e+17, 1.326e-8, , 
1.887e+17, 1.310e-8, , 
2.040e+17, 1.292e-8, , 
2.206e+17, 1.275e-8, , 
2.386e+17, 1.258e-8, , 
2.580e+17, 1.241e-8, , 
2.790e+17, 1.225e-8, , 
3.016e+17, 1.211e-8, , 
3.262e+17, 1.211e-8, , 
3.527e+17, 1.217e-8, , 
3.814e+17, 1.232e-8, , 
4.124e+17, 1.237e-8, , 
4.459e+17, 1.246e-8, , 
4.822e+17, 1.256e-8, , 
5.214e+17, 1.268e-8, , 
5.638e+17, 1.280e-8, , 
6.097e+17, 1.293e-8, , 
6.592e+17, 1.306e-8, , 
7.128e+17, 1.318e-8, , 
7.708e+17, 1.333e-8, , 
8.335e+17, 1.373e-8, , 
9.013e+17, 1.423e-8, , 
9.746e+17, 1.474e-8, , 
1.054e+18, 1.530e-8, , 
1.140e+18, 1.586e-8, , 
1.232e+18, 1.646e-8, , 
1.332e+18, 1.709e-8, , 
1.441e+18, 1.776e-8, , 
1.558e+18, 1.845e-8, , 
1.685e+18, 1.916e-8, , 
1.822e+18, 1.990e-8, , 
1.970e+18, 2.062e-8, , 
2.130e+18, 2.122e-8, , 
2.303e+18, 2.181e-8, , 
2.490e+18, 2.240e-8, , 
2.693e+18, 2.303e-8, , 
2.912e+18, 2.367e-8, , 
3.149e+18, 2.432e-8, , 
3.405e+18, 2.500e-8, , 
3.682e+18, 2.571e-8, , 
3.981e+18, 2.644e-8, , 
4.305e+18, 2.717e-8, , 
4.655e+18, 2.796e-8, , 
5.033e+18, 2.890e-8, , 
5.443e+18, 3.023e-8, , 
5.885e+18, 3.166e-8, , 
6.364e+18, 3.316e-8, , 
6.881e+18, 3.472e-8, , 
7.441e+18, 3.636e-8, , 
8.046e+18, 3.808e-8, , 
8.700e+18, 3.987e-8, , 
9.408e+18, 4.174e-8, , 
1.017e+19, 4.370e-8, , 
1.100e+19, 4.574e-8, , 
1.189e+19, 4.775e-8, , 
1.286e+19, 4.988e-8, , 
1.391e+19, 5.212e-8, , 
1.504e+19, 5.443e-8, , 
1.626e+19, 5.682e-8, , 
1.758e+19, 5.924e-8, , 
1.901e+19, 6.172e-8, , 
2.056e+19, 6.432e-8, , 
2.223e+19, 6.693e-8, , 
2.398e+19, 6.927e-8, , 
2.600e+19, 7.306e-8, , 
2.811e+19, 7.567e-8, , 
3.039e+19, 7.883e-8, , 
3.287e+19, 8.328e-8, , 
3.554e+19, 8.920e-8, , 
3.843e+19, 9.541e-8, , 
4.155e+19, 1.023e-7, , 
4.493e+19, 1.095e-7, , 
4.859e+19, 1.175e-7, , 
5.254e+19, 1.260e-7, , 
5.681e+19, 1.352e-7, , 
6.143e+19, 1.447e-7, , 
6.643e+19, 1.546e-7, , 
7.183e+19, 1.649e-7, , 
7.767e+19, 1.760e-7, , 
8.163e+19, 1.782e-7, , 
